,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
3302,5qEn8c0MBzyRKgQq91Vevi,Fitz and The Tantrums,Out of My League,Out of My League,68,209386,False,0.545,0.968,9,-3.553,0,0.0853,0.0387,0.00325,0.331,0.527,169.965,4.0,alternative
24232,2goNJ3LOJ5XjLF41HIWDy7,Model 500,No Ufo's (Original Version),Future - Vocal,10,302733,False,0.782,0.795,11,-16.376,1,0.0755,0.000345,0.817,0.307,0.878,127.604,4.0,detroit-techno
16302,1BO7ASuCQ4OXnMPrKowDzS,Mahesh Raghvan;Rajani Shridhar,Alai Paayuthe (feat. Rajani Shridhar),Alai Paayuthe (feat. Rajani Shridhar),38,271257,False,0.381,0.628,0,-6.933,1,0.0505,0.18,0.0,0.208,0.516,77.361,4.0,classical
20690,7py6vU2H9mlNd14m4g89gy,Robin Schulz;Tom Walker,Hits à suivre 2022,Sun Will Shine,0,201700,False,0.534,0.714,6,-6.347,0,0.0629,0.00633,0.0,0.0879,0.415,125.99,4.0,dance
20862,7gMobZSfdEGUEIDuMNihXH,Lauv,Autumn Vibes 2022,All 4 Nothing (I'm So In Love),0,183014,False,0.72,0.819,1,-4.588,1,0.0362,0.0411,0.0,0.0606,0.898,131.99,4.0,dance
14819,46X9rAoGAOBkJdewjw7Tr1,CoComelon,Vehicle Fun with CoComelon,This is the Way - Car Safety,38,94890,False,0.847,0.376,9,-14.15,1,0.093,0.596,5.75e-05,0.0798,0.965,150.047,3.0,children
29983,1JqT2GcU9rXFX8PwrzVlUC,NAZAAR;AMAGII,VISNS REMIXES,LOVE BURNS (Outro) - AMAGII Remix,36,398750,False,0.481,0.885,8,-7.69,1,0.0645,0.0149,0.0491,0.185,0.0342,144.009,4.0,dubstep
37567,34cmEDq5SNUTBwELbIiDeh,CHIC,Slow Down Soul,A Warm Summer Night,0,364853,False,0.591,0.569,9,-12.68,0,0.0468,0.397,0.0111,0.175,0.495,135.98,4.0,funk
4479,3ObS6mDRBsfMNaNNGO8ox4,Fabrizio Paterlini,Fuoco,Sparks,0,218958,False,0.271,0.0757,2,-26.414,1,0.0397,0.976,0.941,0.0924,0.0399,73.761,3.0,ambient
36350,4oqyzxXvzHTptWo5l2tlpz,Duñe;Crayon;Lossapardo,Hundred Fifty Roses,Slowdiving,57,194157,False,0.723,0.708,4,-10.91,0,0.055,0.226,0.73,0.306,0.958,89.002,4.0,french
28448,2TXG8WRqYDtN4YI4XW1RCs,Seven Lions;Dia Frampton,Beyond The Veil,Before You (feat. Dia Frampton),0,220976,False,0.435,0.511,0,-7.394,1,0.0388,0.153,0.0,0.165,0.34,149.884,4.0,dub
35751,5J1S7PWSXvvPp6kL1Kr7l3,Raí Saia Rodada;Breno & Caio Cesar,Raí Saia Rodada - Saia Paradise - Áudio DVD,Quero Sentir de Novo - Ao Vivo,38,134453,False,0.596,0.93,2,-3.745,0,0.068,0.722,0.0,0.165,0.875,160.193,4.0,forro
24550,4D72NcYFE6EBf3uZQZYHjb,Scan 7,As It Should Be,Fort Street,20,388294,False,0.746,0.72,0,-8.125,0,0.111,0.00371,0.906,0.0819,0.902,123.997,4.0,detroit-techno
20150,1mXVgsBdtIVeCLJnSnmtdV,Sam Smith,The Thrill Of It All (Special Edition),Too Good At Goodbyes,83,201000,False,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,4.0,dance
34526,6oMZhY0f1ReI6AJDDYfuSb,"Peter, Paul and Mary","Peter, Paul and Mary",500 Miles,53,162933,False,0.436,0.0695,7,-19.735,1,0.0298,0.858,0.0,0.107,0.255,97.128,4.0,folk
20537,323uxL7lyIOJhkpzZMW5iD,Burna Boy;Lily Allen,Am I Ready - Pop Night Out,Heaven's Gate,0,202446,True,0.845,0.854,4,-5.897,0,0.197,0.0376,1.45e-05,0.343,0.636,102.008,4.0,dance
26900,0h2S5Vwikp5QidwLiXP7aG,Alan Menken,Aladdin (Original Motion Picture Soundtrack),Aladdin's Hideout,38,115136,False,0.17,0.0722,0,-22.991,1,0.0416,0.905,0.705,0.104,0.0608,115.062,5.0,disney
9213,6ml6gGXmbCLJwPxF5HVI4p,ConeCrewDiretoria,Com os Neurônios Evoluidos,Relíquia,48,232176,False,0.703,0.795,5,-3.447,1,0.247,0.549,0.0,0.78,0.693,93.001,4.0,brazil
25306,0F2BxpbxH8Yc3pLub48hrb,Eric Prydz,Pjanoo,Pjanoo - Radio Edit,68,157432,False,0.605,0.874,7,-4.949,0,0.0295,0.000563,0.812,0.112,0.836,125.99,4.0,disco
27551,24zbxPspva0ZH8hTpQ5Hm0,Wilkinson;Tom Cane,Lazers Not Included (Extended Edition),Half Light,51,183357,False,0.475,0.911,2,-4.59,0,0.0475,0.00383,0.0,0.193,0.277,173.91,4.0,drum-and-bass
9200,5xZTPtpyD5AceTwWABrybk,Maquiny;Orochi,Goles Perdidos,Goles Perdidos,48,237749,True,0.722,0.482,2,-8.356,1,0.0894,0.523,0.0,0.12,0.377,114.964,4.0,brazil
2260,3ZOEytgrvLwQaqXreDs2Jx,Red Hot Chili Peppers,By the Way (Deluxe Edition),Can't Stop,82,269000,False,0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,4.0,alt-rock
10270,1rfkJMqyQvblDvdDkVgh6l,Orbital,Monsters Exist (Deluxe),The End Is Nigh,17,276080,False,0.609,0.556,1,-6.731,1,0.0489,0.0187,0.0291,0.0917,0.699,152.061,4.0,breakbeat
8337,5hfxpv8PKfvk1oBg9PV9XF,Louis Prima;Keely Smith;Sam Butera & The Witnesses,christmas but not christmas songs,(Nothing's Too Good) For My Baby - Remastered,0,158240,False,0.755,0.393,3,-7.438,1,0.127,0.687,0.0,0.0524,0.804,107.763,4.0,blues
36032,4wOF4JSNrLRjWNPCYahZn1,Indila,Best Viral Tunes,Tourner Dans Le Vide - Version Orchestrale,0,229360,False,0.329,0.362,6,-10.162,0,0.0325,0.206,0.0,0.151,0.104,59.548,4.0,french
7004,78ivvTBqkt3e6eBBkWMuV8,Wood & Wire,No Matter Where It Goes from Here,John,36,175466,False,0.388,0.47,5,-10.011,1,0.0377,0.584,1.99e-06,0.176,0.776,183.893,3.0,bluegrass
14636,1SpuvHAL5U2KqgsWs97QGs,The Montreal Children's Workshop,100 Favorite Fun Songs for Kids,I Like to Eat Apples and Bananas,50,109961,False,0.555,0.517,4,-8.48,1,0.048,0.502,2.26e-05,0.0588,0.699,151.813,4.0,children
19753,0OWZFobGSIW9GrSlQ9C5pc,Thomas Rhett,Life Changes,Marry Me,70,205453,False,0.333,0.412,3,-8.633,1,0.029,0.0977,0.0,0.113,0.474,85.028,4.0,country
8500,3Bbbz0IGORWZSLf9UqsAL4,Ella Fitzgerald;Louis Armstrong,C'est Si Bon,Dream A Little Dream Of Me,46,182266,False,0.631,0.127,0,-15.333,1,0.0949,0.939,0.0,0.0732,0.322,76.559,4.0,blues
18361,1YzejrRu2jpVveWbWryGoO,Tommy Ryman,Having the Time of My Life,Rip Lex Luthor,22,160493,False,0.594,0.701,4,-6.911,0,0.947,0.765,0.0,0.717,0.703,84.733,4.0,comedy
25313,7qUTZEf6bgiApJEXpMAH5y,Barry Manilow,Even Now,Can't Smile Without You,63,193440,False,0.419,0.516,7,-9.937,1,0.0335,0.494,4.41e-06,0.148,0.476,97.884,4.0,disco
31620,3XoflnowYPFRPOh3uFvHcm,DJ Snake;Selena Gomez,Selfish Love (with Selena Gomez),Selfish Love (with Selena Gomez),63,168648,False,0.723,0.646,5,-7.973,0,0.102,0.0206,0.352,0.0994,0.443,110.971,4.0,electro
24013,3rquyyzec0JKU4UbGga9rP,Jay Daniel,TALA,Aja,17,278333,False,0.79,0.464,0,-8.194,0,0.17,0.285,0.888,0.0939,0.225,118.097,4.0,detroit-techno
14095,21Y8JkrL1wzZFZ8z9uQBRo,Cri-Cri,"Las 100 Clásicas de Cri Cri, Vol. 2",Negrito Bailarín - Remasterizado,44,165813,False,0.784,0.301,2,-12.321,1,0.184,0.47,0.0,0.119,0.532,86.585,4.0,children
37495,550FeVqX2mcfBgriJPJRzz,The Supremes,Best Christmas Songs 2022,My Favorite Things - Stereo,0,165586,False,0.236,0.555,0,-7.383,1,0.031,0.0392,0.0,0.213,0.325,80.718,3.0,funk
6240,4qjKLLs3W1Ti5HVkL27wBl,Bucovina,Sub Stele,Luna Preste Varfuri,21,299880,False,0.446,0.959,5,-5.554,1,0.0481,3.88e-05,0.0581,0.382,0.579,164.994,4.0,black-metal
34021,5NORWMFC27ywGSZxi8uquP,The Lumineers,Cleopatra,Ophelia,79,160097,False,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,4.0,folk
32804,0FOPDqF7FBZwHITfKHMvLK,Grandtheft;Delaney Jane,Easy Go,Easy Go,41,190912,True,0.681,0.922,5,-3.592,1,0.0779,0.107,0.00167,0.0938,0.566,156.071,4.0,electronic
41589,3mQKX1sE0WX4fW1iykQz1o,Jonas Lundqvist,Affärer,Leva farligt,22,217920,False,0.436,0.687,11,-5.122,1,0.0328,0.427,0.0,0.142,0.69,130.927,4.0,goth
36933,4CLYsmWsQzyCbUcqu2OYNT,Fauve,Vieux Frères - Partie 1,TUNNEL,30,248266,False,0.567,0.686,11,-8.35,0,0.045,0.00368,0.146,0.0804,0.229,110.045,4.0,french
35208,6fH2K0r6BvpN1ohX0rgceq,Kiko Chicabana,Não Vale um Real,Não Vale um Real,45,133001,False,0.681,0.979,7,-3.474,1,0.0467,0.271,0.0,0.381,0.961,159.979,4.0,forro
11762,4w051WDUnlgzmR1IZeSgLL,Fenne Lily,On Hold,For a While,45,234618,False,0.493,0.275,2,-12.411,1,0.034,0.861,1.62e-05,0.107,0.155,129.952,4.0,british
7656,0RL85lThYJR9XA0fiVIly7,Wood Belly,Solid Ground,Wings,22,234706,False,0.606,0.691,2,-8.827,1,0.0291,0.319,0.0418,0.27,0.659,131.035,4.0,bluegrass
25301,7Cuk8jsPPoNYQWXK9XRFvG,"Earth, Wind & Fire",September,September,68,215080,False,0.694,0.831,9,-7.288,1,0.0301,0.165,0.000892,0.25,0.98,125.901,4.0,disco
21748,47nqBykKzATyS1nSeB1L2e,General Knas;Rankz;Snövit;Klumben;Raske Penge;AKI;Nico D;Admiral P,Legalideng,Legalideng,29,337600,False,0.705,0.655,2,-5.185,1,0.202,0.378,1.36e-06,0.0676,0.466,75.067,4.0,dancehall
34380,0Dv23k5ErS9XO9U2BYRI0F,Passenger,The Boy Who Cried Wolf,And I Love Her,59,162666,False,0.624,0.179,5,-13.273,1,0.0373,0.896,1.92e-05,0.118,0.238,117.572,3.0,folk
35896,3xpRBt2wHpvh9lrILKngPb,Desejo De Menina,O Baú da Desejo 2,Sinto Falta de Você,37,80176,False,0.585,0.863,5,-5.347,1,0.098,0.0582,0.0,0.816,0.617,83.982,4.0,forro
15425,3nKZknHg5Y5fPB3gow8ACG,Engelwood,Crust FM,Crystal Dolphin,60,114660,False,0.558,0.776,9,-6.868,1,0.179,0.33,0.000445,0.41,0.247,128.064,4.0,chill
1929,2XVK8GPDyGb5dp3r72CyKn,Ikebe Shakedown,Kings Left Behind,Not Another Drop (Reprise),16,82400,False,0.729,0.752,9,-12.385,0,0.0409,0.00632,0.884,0.0594,0.939,105.512,4.0,afrobeat
32896,19Ws5hDdantmatYSn2q5Dd,Miranda!,Souvenir,En el Bar,33,222268,False,0.83,0.615,2,-7.185,0,0.0413,0.00571,0.542,0.0513,0.947,115.009,4.0,electronic
5507,6wOazYrDGLhMAhwU6RArlg,ヴィヴィ(Vo.八木海莉),Sing My Pleasure,Sing My Pleasure,55,289274,False,0.477,0.954,5,-2.4,0,0.0729,0.00387,2.39e-06,0.386,0.455,87.434,4.0,anime
35587,0qa2ssksJaqiO1hrItTYzm,Magníficos,O Grande Encontro do Forró (Ao Vivo),Sonhar / Me Usa / Que Saudade - Ao Vivo,40,383021,False,0.618,0.699,1,-8.206,0,0.046,0.201,1.25e-05,0.354,0.61,103.949,4.0,forro
20006,3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,Strawberries & Cigarettes,82,201538,False,0.578,0.537,9,-8.676,1,0.0832,0.162,0.0,0.076,0.25,83.909,4.0,dance
4325,04KkoQzL9rMw4jjDzCbET7,Novo Amor,"Cannot Be, Whatsoever",I Feel Better,50,168786,False,0.579,0.606,6,-5.704,1,0.0319,0.743,0.0895,0.113,0.348,155.042,4.0,ambient
34386,3Kj2EWpIBnvETsYq4cq0IH,Gregory Alan Isakov,This Empty Northern Hemisphere,Big Black Car,72,217466,False,0.6,0.186,3,-15.926,1,0.0317,0.909,0.00102,0.104,0.468,110.044,4.0,folk
10446,2Izg9QeyEMClNaUAbhdOxo,The Prodigy,Their Law The Singles 1990 - 2005,We Are The Ruffest,14,318813,False,0.615,0.987,1,-3.682,1,0.102,0.00112,0.872,0.374,0.324,145.026,4.0,breakbeat
15215,3UnfOb5hmnf4KF7NIgAj9a,Larissa Lambert,Weak,Weak,67,159375,False,0.617,0.451,7,-9.323,1,0.0584,0.627,0.0,0.267,0.487,127.923,4.0,chill
24458,2nOApsl8Oksuf3pbRrWYQO,Aril Brikha,Prisma,Prisma,7,424520,False,0.8,0.864,6,-12.815,1,0.0639,0.00106,0.91,0.0717,0.35,124.999,4.0,detroit-techno
28700,6wv7nGvhdFLZD4XmFEt33C,Tristam,Questions,Questions,43,250203,False,0.635,0.583,7,-8.474,0,0.269,0.8,0.0,0.109,0.366,102.012,4.0,dub
17494,63RjPVTZMZkwb7jsGHynUI,Glee Cast,Glee The 3D Concert Movie (Motion Picture Soundtrack),Happy Days Are Here Again / Get Happy,18,171840,False,0.27,0.575,8,-7.51,1,0.0632,0.762,0.0,0.908,0.313,69.142,4.0,club
34718,0YdqJvzskkaZojiWkZTMCa,Salim–Sulaiman;Amitabh Bhattacharya,Ladies Vs Ricky Bahl,Fatal Attraction,35,213864,False,0.59,0.758,0,-6.515,0,0.0382,0.0252,0.584,0.341,0.228,129.939,4.0,folk
20181,5Cky3IlmZSiKU9wZWMRpjk,Lady Gaga;Colby O'Donis,De ese gran pop de los 00's,Just Dance,0,244055,False,0.813,0.74,1,-4.668,0,0.0327,0.0318,1.43e-05,0.166,0.699,118.976,4.0,dance
7948,5r8TJ68YtO9bSLknzMOfVu,The Infamous Stringdusters,Laws Of Gravity,Freedom,20,197720,False,0.484,0.761,11,-6.53,1,0.0349,0.184,0.00344,0.221,0.52,127.158,4.0,bluegrass
29085,59mrqUmhpmcfUns8BKkV30,Krewella,Get Wet,Alive,53,288880,False,0.671,0.828,9,-2.907,1,0.053,0.00304,0.00287,0.352,0.57,127.976,4.0,dubstep
24615,3NLoqZDeUFDn8yNfJ54p4v,ONYVAA;Mattia Trani,Climax EP,Toro - Onyvaa mix,7,323811,False,0.787,0.892,0,-7.964,1,0.0532,5.32e-05,0.912,0.113,0.0728,133.958,4.0,detroit-techno
10117,0oszUS5wqFqISJasbTjlxT,Adam Freeland,We Want Your Soul,We Want Your Soul,20,307493,True,0.778,0.91,0,-6.201,1,0.0953,0.0192,1.57e-06,0.351,0.796,132.988,4.0,breakbeat
13209,2VOthtVqmaCKL1qiZB32BF,DJ Sneak,Polyester (The Complete Story),My Dub,13,453740,False,0.812,0.949,1,-6.319,1,0.0743,0.00135,0.944,0.0471,0.66,126.248,4.0,chicago-house
22945,5uh9wvwU20dUHQXo6eAVhG,Therion,Les Fleurs du mal,En Alabama,22,157440,False,0.497,0.919,8,-2.693,0,0.0297,6.95e-05,0.323,0.0565,0.643,101.984,4.0,death-metal
26805,68Clm85Z6S3BtKndStFne7,Kristen Anderson-Lopez;Robert Lopez,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Into the Unknown - Instrumental,43,196495,False,0.335,0.487,1,-10.481,1,0.0461,0.864,0.882,0.0949,0.118,109.383,4.0,disney
20967,4fkqyLMUKC77EvOSGUWUhr,James Hype;Miggy Dela Rosa,Mega Hits Autumn/Fall 2022,Ferrari,1,186661,False,0.847,0.69,1,-7.877,0,0.0493,0.0127,6e-05,0.0526,0.692,125.004,4.0,dance
10492,16Sdr1ZP8mvTQnvmrHxRRu,Suga7,"Simply Breaks & Beats, Vol. 05",Blow,0,236396,False,0.816,0.823,11,-3.735,1,0.0452,0.000941,0.77,0.101,0.45,132.016,4.0,breakbeat
22984,17Xm9Lpd9wwLygRGJZtbt4,Soilwork,Underworld,Summerburned and Winterblown,21,255328,False,0.497,0.99,4,-4.513,0,0.0779,2.26e-05,0.256,0.101,0.0452,124.992,4.0,death-metal
40376,5VdzAAQxXxWpOHz0WA3WHY,Elaine de Jesus;Alexandre Silva,Sem Comparação,Braço de Ferro,41,305640,False,0.533,0.649,6,-3.767,1,0.0348,0.562,0.0,0.108,0.38,71.641,4.0,gospel
2963,4pRYWucBrSGVwY95PWw4do,Hillsong UNITED;Brooke Ligertwood,All Of The Above,Hosanna,61,330360,False,0.404,0.634,1,-4.772,0,0.0311,0.0371,0.00209,0.182,0.0943,153.951,4.0,alt-rock
32294,5W1mgkhcE7GveRKk8267Tk,KC Lights,Tomorrowland Music - The Reflection of Love Singles,Follow,3,152000,False,0.711,0.871,9,-7.145,1,0.0572,0.246,0.000143,0.273,0.537,124.985,4.0,electronic
36512,56cqmGid7J5wMyfXJzOEOd,You Man,Spectrum of Love,Who We Are,57,175578,False,0.659,0.766,7,-8.321,1,0.0391,0.659,0.579,0.134,0.389,95.011,4.0,french
22654,54cBqIDAX3dH5Ys1DKgDWR,Bloodbath,Nightmares Made Flesh,Eaten,48,258133,True,0.407,0.967,10,-4.213,1,0.0576,9.96e-05,0.0,0.103,0.198,147.999,4.0,death-metal
833,03czT1nVZDRv2JlpY2GxON,Peter Bradley Adams,Leavetaking,The Longer I Run,53,251453,False,0.602,0.52,3,-10.831,1,0.028,0.732,0.221,0.0982,0.523,151.912,4.0,acoustic
10482,4AsNpGu1XG9ps43JRbBORs,Bassnectar;Nibu,Underground Communication,Ridiculous Wobble,15,283293,False,0.569,0.946,11,-7.496,1,0.122,0.000108,0.742,0.11,0.229,104.96,4.0,breakbeat
21043,58s7n1XdbmiUDYh4cGkHKB,Burna Boy,CruiseControl: How I Met The Biggest Bird (DJ Mix),Onyeka (Baby) (Mixed),3,107750,False,0.781,0.728,2,-7.612,1,0.1,0.179,0.000206,0.73,0.363,103.27,4.0,dancehall
26212,2XQee7HP5QrDwUGHOl6GFf,Joseph Williams;Sally Dworsky;Nathan Lane;Ernie Sabella;Kristle Edwards,Disney Summer Songs,"Can You Feel the Love Tonight - From ""The Lion King"" / Soundtrack Version",56,176213,False,0.345,0.187,5,-15.26,1,0.0459,0.789,0.0,0.601,0.445,81.196,4.0,disney
36504,44ahv3Zj4FOJoy8gJLZF9B,Jain,Souldier,Alright,52,222493,False,0.685,0.611,8,-8.057,0,0.068,0.0181,6.64e-06,0.035,0.598,184.055,4.0,french
27096,5bUeN1bZKkmP4SJb0aft8B,4hero;Jill Scott,Creating Patterns,Another Day,27,297573,False,0.631,0.528,10,-10.044,0,0.0923,0.283,2.93e-05,0.205,0.539,150.448,4.0,drum-and-bass
17025,0nEeyKLtk5vTlbcdvgrCOH,Le Castle Vania,Payday,Infinite Ammo,48,232637,False,0.597,0.96,7,-1.94,0,0.0627,9.38e-05,0.89,0.325,0.144,127.016,4.0,club
22996,53c9YHuifgAWJoqgPOgPUn,Unleashed,Gods of Death Metal,Long Before Winter's Call,0,227616,False,0.37,0.993,7,-4.465,1,0.131,7.84e-05,0.00622,0.127,0.0398,103.052,4.0,death-metal
32095,6QzdmoHqSH08FOq18fxqKd,Bicep,Tsugi Chill-Out,Atlas,1,348306,False,0.545,0.792,3,-6.395,0,0.032,0.1,0.952,0.173,0.127,128.977,4.0,electronic
28137,1nkpXkr1Qacmp2BPd6mgct,GG Magree,Deja Reve,Deja Reve,54,168073,False,0.611,0.618,9,-6.573,0,0.0655,0.0029,0.000757,0.24,0.515,99.999,4.0,dub
20880,5d4jOVHBxlbRZJlBfarH41,Alesso;Matthew Koma,Larga Vida al Electro,Years,1,196346,False,0.362,0.858,2,-3.92,1,0.0743,0.00211,1.3e-06,0.25,0.282,127.891,4.0,dance
14914,7MWn1o8ClaD1OsRbHvWXR7,CoComelon,Vehicle Fun with CoComelon,Subway Song,38,107178,False,0.804,0.492,2,-10.982,1,0.204,0.352,0.0,0.134,0.931,199.957,4.0,children
33797,6Zdl9iIxTLrVGOd2SH3nF5,CPM 22,Suor E Sacrifício,Conta Comigo,35,254626,False,0.503,0.977,9,-3.726,1,0.0396,0.000124,0.0,0.159,0.643,112.471,4.0,emo
3476,0raOzVFA5sMpRDgMZ0ZTJc,Rico Nasty;Marshmello,Internet Sensations,Watch Your Man,0,116162,True,0.776,0.735,1,-4.632,1,0.139,0.000347,1.88e-06,0.0717,0.533,172.119,4.0,alternative
33907,4MUDfWDyMDUJ8Qhe855G7D,cøzybøy,dispøsed,what did yøu think i meant when i said i løve yøu,53,181894,True,0.6,0.537,5,-9.81,0,0.0258,0.112,8.19e-05,0.109,0.446,94.992,4.0,emo
24801,4prvKkWksE4wtP0VrRRjtg,Cybotron,Clear,Alleys Of Your Mind,29,212466,False,0.837,0.383,2,-15.295,1,0.0904,0.358,0.353,0.11,0.528,126.892,4.0,detroit-techno
23907,2w1JSr3I1BXnTRyGskbJ45,Matador,Ramaha,Juniper,48,414193,False,0.765,0.702,7,-7.879,0,0.0486,0.121,0.906,0.666,0.239,123.993,4.0,deep-house
25414,5XELMIXU2rUJ17AzWz6btu,Radiorama;No Hopes,Aliens (No Hopes Remix),Aliens (No Hopes Radio Edit),27,186107,False,0.701,0.868,10,-7.27,0,0.0326,0.00092,0.00207,0.169,0.397,111.979,4.0,disco
38418,4Pid6WNBZuL5BCQ72nAe1c,Divino Niño,Last Spa on Earth,Mona,29,281037,False,0.41,0.827,1,-5.58,0,0.0396,0.0121,0.0854,0.467,0.382,109.975,4.0,garage
3452,7IL8PSVwLOJxqYne6azxQv,The Neighbourhood,Chip Chrome & The Mono-Tones,Pretty Boy,75,234093,False,0.578,0.386,6,-11.464,1,0.0278,0.208,0.0453,0.307,0.569,154.902,4.0,alternative
13995,3x8pMkDfcUYtCEHnpLBbad,Mr. Fingers;Call Super,Praise to the Vibes / Crying Over You (Remixes),Crying Over You - Call Super Remix,6,366916,False,0.781,0.545,2,-9.955,1,0.0474,0.0159,0.826,0.0918,0.564,110.021,4.0,chicago-house
607,2dI0UV4hCGnLaJVja2iosu,Jonah Baker,Easy On Me - Acoustic,Easy On Me - Acoustic,40,222186,False,0.408,0.095,1,-18.102,1,0.0397,0.948,0.0,0.106,0.357,137.546,4.0,acoustic
10322,6po71PeJnTDHZdqYcFfAY1,Propellerheads,Decksandrumsandrockandroll 20th anniversary,Take California,44,441760,False,0.749,0.873,0,-5.651,1,0.0571,0.000259,0.807,0.172,0.143,119.833,4.0,breakbeat
36620,742Bg0cIn3YxM28PomtUeM,D.ACE;Demi Portion;Ol Kainry;Tiers;Zoro L'Frérot,Nakama,Le club,33,210000,False,0.631,0.729,9,-7.718,0,0.295,0.513,3.85e-05,0.0723,0.671,91.433,4.0,french
29736,1XVzkGLefSE6C7xQOZaEgv,Abandoned;Shiah Maisel,Finally Healing,Finally Healing,32,180436,False,0.425,0.743,5,-5.478,1,0.0633,0.245,1.71e-06,0.162,0.385,171.94,4.0,dubstep
28905,1pq2CUdMBkl5MX7aDm5Twj,Tritonal;Dylan Matthew;Au5,Happy Where We Are,Happy Where We Are,42,320000,False,0.242,0.685,2,-5.93,0,0.0516,0.0768,3.9e-06,0.0637,0.146,71.054,4.0,dub
27062,2jtlU6H5C9WFB0x72f6YGo,Hybrid Minds;Catching Cairo,Elements,Touch,62,313562,False,0.582,0.821,9,-4.304,1,0.0497,0.0354,0.121,0.083,0.0373,86.013,4.0,drum-and-bass
37504,6eCmK3GQyFuTNWCJHsaF9d,Clean Bandit;Topic;Wes Nelson,Drive (feat. Wes Nelson),Drive (feat. Wes Nelson),71,179374,False,0.81,0.571,10,-7.189,0,0.085,0.0624,1.63e-06,0.094,0.771,125.994,4.0,funk
18029,33WcLoQHg3MShHTA3DX09f,Kyle Kinane,Whiskey Icarus,Sweet Pain,29,362848,True,0.52,0.853,4,-5.003,1,0.929,0.754,0.0,0.693,0.408,88.014,4.0,comedy
34130,35q8YicLrwGBD0jmKq7Mfu,Salim–Sulaiman,O Re Piya - Flute Version (Instrumental),O Re Piya - Flute Version (Instrumental),46,295200,False,0.361,0.445,11,-9.768,0,0.0333,0.835,0.893,0.146,0.5,99.998,4.0,folk
35032,7zuRphSG633kVAgopDVdHY,Iguinho e Lulinha,Simbora pra Vaquejada,"Te Amar, Te Amar",56,235781,False,0.326,0.914,8,-3.895,1,0.0474,0.122,0.0,0.397,0.672,133.047,4.0,forro
25726,2H2dwUyMfcVmzie68Mgudm,Szpilki,Zaczniemy od buzi,Zaczniemy od buzi,31,189600,False,0.725,0.94,8,-3.41,0,0.134,0.0198,3.25e-06,0.13,0.799,150.046,4.0,disco
21045,4oYuZ3msCWFJX4rMphHaYK,Burna Boy,CruiseControl: How I Met The Biggest Bird (DJ Mix),Money Play (Mixed),3,60250,False,0.857,0.8,0,-8.476,1,0.209,0.228,0.00517,0.298,0.488,106.566,4.0,dancehall
16484,21Uc581RZlBXEpX9vQcLUR,Arcangelo Corelli;Cet étrange éclat,Sfumato,"Sonate, Op. 5: IV. (Allegro)",1,71733,False,0.173,0.0296,1,-28.601,0,0.045,0.828,0.793,0.109,0.102,120.805,3.0,classical
15177,2K2Fn8vJzgGUG9JMmPFYC3,Mokita;Charlotte Sands,Crash,Crash,63,168274,False,0.696,0.678,6,-5.679,0,0.0391,0.441,0.0,0.069,0.517,146.998,4.0,chill
39977,0U3Npw8edaPCooShbgainM,Mike Singer;Dardan,Warum bist du so,Warum bist du so,37,162000,False,0.711,0.636,8,-7.664,0,0.139,0.358,4.24e-06,0.107,0.332,169.906,4.0,german
846,28lU91CRfUdWJEY7KbhZBL,Dave Barnes,"What We Want, What We Get",God Gave Me You,49,228960,False,0.459,0.823,4,-6.481,1,0.037,0.00332,1.75e-05,0.189,0.55,152.062,4.0,acoustic
29477,3Co9QY7WBNKoS44Nsk93r6,Kayzo;Sullivan King;Papa Roach,DOMINATION,DOMINATION,53,168800,True,0.506,0.993,1,-1.343,1,0.207,0.000138,0.843,0.446,0.47,149.987,4.0,dubstep
40819,4rwqFPZDNue7AFT0CS7Cpm,Coral Palestrina,O Chamado,Eis-Me Aqui Senhor,40,107520,False,0.672,0.516,4,-11.112,1,0.0328,0.858,0.0,0.22,0.966,122.828,4.0,gospel
36087,0nrCJPLsvZrV805zb6FUbh,Polo & Pan,Autumn Vibes 2022,Ani Kuni - Edit,0,169266,False,0.704,0.669,0,-5.691,1,0.0309,0.0862,0.348,0.108,0.305,121.005,4.0,french
9517,2tbnYUZqSQPSuTn2Zd0arn,Coruja Bc1,Auxílio Emergencial do Rap,Auxílio Emergencial do Rap,45,220434,False,0.807,0.637,10,-10.415,0,0.424,0.0435,0.0,0.0653,0.846,92.178,4.0,brazil
32385,0BOivei4EFBvk7CKwEwaZf,Jan Blomqvist,Disconnected,The Space In Between,55,206004,False,0.671,0.569,5,-12.401,0,0.0316,0.0131,0.19,0.106,0.433,120.0,4.0,electronic
12394,5F0RajUZA69VZt4efWTLzT,Byejack;dy,聽海浪REMIX,聽海浪REMIX,23,174933,False,0.475,0.629,4,-6.077,1,0.0633,0.65,4.08e-06,0.372,0.157,159.368,4.0,cantopop
